Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
74816,1308 & 1314 LINCOLN PLACE,10/26/2023,,326306,1312,LINCOLN PLACE,Brooklyn,11213,3013900015,3000000,BK-08,35,35101,BK0802,40.669834,-73.932911,40.669669,-73.933156,,New Construction,No,Non Prevailing Wage,,,,,4,,,4,,,,,,,4,,4,13
74816,1308 & 1314 LINCOLN PLACE,10/26/2023,,999252,1314,LINCOLN PLACE,Brooklyn,11213,3013900016,3000000,BK-08,35,35101,BK0802,40.669831,-73.932864,40.669661,-73.933012,,New Construction,No,Non Prevailing Wage,,,,,4,,,4,,,,,,,4,,4,13
74817,2680 CRESTON AVENUE APARTMENTS,10/26/2023,01/09/2024,1010534,2680,CRESTON AVENUE,Bronx,10468,2033140011,2129661,BX-07,14,40304,BX0702,40.867249,-73.894962,40.867021,-73.894865,01/09/2024,New Construction,No,Non Prevailing Wage,,,,,53,,,39,14,,,,,,53,,53,54
74818,499 CONCORD AVENUE APARTMENTS,10/26/2023,06/12/2024,58356,495,CONCORD AVENUE,Bronx,10455,2025790040,2000000,BX-01,8,35,BX0101,40.811853,-73.908596,40.811792,-73.908799,06/12/2024,New Construction,No,Non Prevailing Wage,,,,,10,,,5,5,,,,,,10,,10,33
75399,840 NEW YORK AVENUE,10/27/2023,11/27/2024,1010703,840,NEW YORK AVENUE,Brooklyn,11203,3048530064,3427334,BK-17,40,818,BK1701,40.653296,-73.946936,40.653266,-73.947267,11/27/2024,New Construction,No,Non Prevailing Wage,,,,,5,,,2,3,,,,,,5,,5,15
74814,3001 GRAND CONCOURSE,10/29/2023,,81912,3003,GRAND CONCOURSE,Bronx,10468,2033100074,2000000,BX-07,14,411,BX0702,40.873137,-73.887204,40.87297,-73.88779,,New Construction,No,Non Prevailing Wage,,,,,43,,8,27,8,,,,,,43,,43,44
74815,88-06 161 STREET,10/29/2023,07/24/2024,1012319,88-06,161 STREET,Queens,11432,4097640063,4000000,QN-12,24,44602,QN1201,40.707847,-73.800871,40.707856,-73.801145,07/24/2024,New Construction,No,Non Prevailing Wage,,,,,14,,,12,2,,,,,,14,,14,45
74999,115 WEST 190 STREET APARTMENTS,10/30/2023,06/12/2024,121294,115,WEST 190 STREET,Bronx,10468,2032200115,2000000,BX-07,14,263,BX0701,40.865596,-73.903819,40.865799,-73.903717,06/12/2024,New Construction,No,Non Prevailing Wage,,,,,12,,1,8,3,,,,,,12,,12,37
73018,79 QUAY STREET,10/31/2023,,1010678,69,QUAY STREET,Brooklyn,11222,3025890001,3000000,BK-01,33,561,BK0101,40.726215,-73.958437,40.726429,-73.958296,,New Construction,No,Non Prevailing Wage,,21,9,,5,,4,12,19,,,,,,35,,35,132
74998,49 BORINQUEN PLACE,10/31/2023,06/20/2024,1011516,49,BORINQUEN PLACE,Brooklyn,11211,,,BK-01,34,523,BK0102,40.710487,-73.956705,,,06/20/2024,New Construction,No,Non Prevailing Wage,,,,,5,,,,5,,,,,,5,,5,16
73465,828 METROPOLITAN AVENUE,11/01/2023,,1010645,828,METROPOLITAN AVENUE,Brooklyn,11211,3029160014,3000000,BK-01,34,481,BK0104,40.71468,-73.940816,40.714466,-73.941437,,New Construction,No,Non Prevailing Wage,,12,15,5,,,2,18,12,,,,,,32,,32,136
74997,1819 SEDGWICK AVENUE,11/02/2023,,108437,1819,SEDGWICK AVENUE,Bronx,10453,2028810023,2000000,BX-05,16,20502,BX0501,40.852598,-73.919352,40.852782,-73.919442,,New Construction,No,Non Prevailing Wage,,,,,7,,,6,,1,,,,,7,,7,8
63883,COURTLANDT MANOR,11/03/2023,,969097,784,COURTLANDT AVENUE,Bronx,10451,2024040001,2000000,BX-01,17,69,BX0102,40.822396,-73.916801,40.822248,-73.916574,,New Construction,No,Non Prevailing Wage,5,4,13,,,1,2,8,10,3,,,,,23,,23,23
74996,2537 OCEAN AVENUE,11/06/2023,,993305,2537,OCEAN AVENUE,Brooklyn,11229,3073250052,3198327,BK-15,48,578,BK1502,40.599901,-73.951494,40.59981,-73.951109,,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,10
74994,4683 PARK AVE,11/07/2023,,101364,4683,PARK AVENUE,Bronx,10458,2030320054,2011229,BX-06,15,38304,BX0603,40.858699,-73.892513,40.858853,-73.89299,,New Construction,No,Non Prevailing Wage,,,,,21,,5,5,11,,,,,,21,,21,23
74995,53-10 102ND STREET,11/07/2023,11/27/2024,513538,53-10,102 STREET,Queens,11368,4019380018,4000000,QN-04,21,44301,QN0402,40.741214,-73.859207,40.740959,-73.859305,11/27/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,2,1,,,,,,3,,3,7
74991,2001 CRESTON AVENUE APARTMENTS,11/08/2023,02/28/2024,1010901,2001,CRESTON AVENUE,Bronx,10453,2028070079,2129667,BX-05,14,241,BX0502,40.851487,-73.905986,40.851665,-73.906058,02/28/2024,New Construction,No,Non Prevailing Wage,,,,,48,,4,23,17,,4,,,,48,,48,49
74992,2270 BRONX PARK EAST APARTMENTS,11/08/2023,08/28/2024,51999,2270,BRONX PARK EAST,Bronx,10467,2043400006,2129683,BX-11,15,33201,BX1104,40.859399,-73.870811,40.859316,-73.870417,08/28/2024,New Construction,No,Non Prevailing Wage,,,,,10,,2,5,3,,,,,,10,,10,33
74993,779 FLATBUSH AVENUE APARTMENTS,11/08/2023,,292926,779,FLATBUSH AVENUE,Brooklyn,11226,3050640001,3328167,BK-14,40,79602,BK1401,40.653853,-73.959495,40.653756,-73.95916,,New Construction,No,Non Prevailing Wage,,,,,9,,,6,3,,,,,,9,,9,27
74989,32-53 101 STREET,11/09/2023,08/28/2024,684438,101-01,NORTHERN BOULEVARD,Queens,11368,4016967501,4000000,QN-03,21,365,QN0302,40.757464,-73.86733,40.757728,-73.867287,08/28/2024,New Construction,No,Non Prevailing Wage,,,,,8,,,,8,,,,,,8,,8,24
74990,514 MAPLE STREET APARTMENTS,11/09/2023,,332299,514,MAPLE STREET,Brooklyn,11225,3047980028,3106775,BK-09,40,806,BK0902,40.66124,-73.943826,40.661048,-73.943722,,New Construction,No,Non Prevailing Wage,,,,,3,,,1,,2,,,,,3,,3,10
74987,1140 GRANT AVE APARTMENTS,11/10/2023,,82050,1140,GRANT AVENUE,Bronx,10456,2024490014,2002572,BX-04,16,18101,BX0401,40.831785,-73.916024,40.831823,-73.915698,,New Construction,No,Non Prevailing Wage,,,,,15,,,5,2,8,,,,,15,,15,15
74988,536 EAST 183 STREET APARTMENTS,11/10/2023,08/30/2024,1010805,536,EAST 183 STREET,Bronx,10458,2030510026,2128521,BX-06,15,385,BX0603,40.854417,-73.891461,40.85428,-73.891649,08/30/2024,New Construction,No,Non Prevailing Wage,,,,,37,,26,10,1,,,,,,37,,37,38
74982,43-15 63RD STREET,11/13/2023,12/12/2024,454706,43-15,63 STREET,Queens,11377,4013400009,4623654,QN-02,26,249,QN0203,40.742002,-73.90225,40.742005,-73.901962,12/12/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,1,2,,,,,,3,,3,7
74984,50 VARET STREET APARTMENTS,11/13/2023,,989432,43,GRAHAM AVENUE,Brooklyn,11206,3031130017,3000000,BK-01,34,491,BK0104,40.702875,-73.942478,40.702845,-73.942781,,New Construction,No,Non Prevailing Wage,,,,,11,,3,6,2,,,,,,11,,11,35
74985,58-12 & 58-14 GRANGER STREET,11/13/2023,,660259,58-14,GRANGER STREET,Queens,11368,4019570013,4624347,QN-04,21,43702,QN0402,40.738433,-73.854854,40.7382,-73.854811,,New Construction,No,Non Prevailing Wage,,,,,4,,,2,,2,,,,,4,,4,12
74986,959 ANDERSON AVE,11/13/2023,05/22/2024,1010742,959,ANDERSON AVENUE,Bronx,10452,2025070032,2129679,BX-04,16,189,BX0402,40.831343,-73.927888,40.831486,-73.928126,05/22/2024,New Construction,No,Non Prevailing Wage,,,,,24,,,15,9,,,,,,24,,24,25
65600,BROWNSVILLE SOUTH,11/14/2023,,978691,47,NEW LOTS AVENUE,Brooklyn,11212,3038550040,3000000,BK-16,42,920,BK1602,40.657275,-73.903355,40.657492,-73.903358,,New Construction,No,Non Prevailing Wage,4,9,3,,,1,5,6,3,3,,,,,17,,17,17
65600,BROWNSVILLE SOUTH,11/14/2023,,978692,120,LIBERTY AVENUE,Brooklyn,11212,3036930022,3000000,BK-16,37,908,BK1602,40.672988,-73.905982,40.672796,-73.905903,,New Construction,No,Non Prevailing Wage,1,4,8,,,,2,7,3,1,,,,,13,,13,13
65600,BROWNSVILLE SOUTH,11/14/2023,,978693,609,OSBORN STREET,Brooklyn,11212,3036280009,3000000,BK-16,42,920,BK1602,40.656983,-73.90555,40.656799,-73.905327,,New Construction,No,Non Prevailing Wage,1,2,9,,,,4,5,,3,,,,,12,,12,12
74860,1464 WATSON AVE APARTMENTS_HPS,11/14/2023,,120146,1466,WATSON AVENUE,Bronx,10472,2037110040,2023352,BX-09,17,52,BX0901,40.82568,-73.881109,40.825414,-73.880821,,New Construction,No,Non Prevailing Wage,,,,,115,,3,98,14,,,,,,115,,115,116
74861,217 MAIN STREET APARTMENTS,11/14/2023,,757878,217,MAIN STREET,Staten Island,10307,5080470035,5089269,SI-03,51,248,SI0305,40.50991,-74.247685,40.510046,-74.247006,,New Construction,No,Non Prevailing Wage,,,,,4,,,,4,,,,,,4,,4,11
74981,721 ARNOW AVENUE APARTMENTS,11/14/2023,06/05/2024,1010777,721,ARNOW AVENUE,Bronx,10467,2045460001,2130551,BX-11,12,33801,BX1104,40.867886,-73.866481,40.86804,-73.866463,06/05/2024,New Construction,No,Non Prevailing Wage,,,,,9,,,5,4,,,,,,9,,9,10
71939,952 BEDFORD AVENUE,11/15/2023,,1006281,952,BEDFORD AVENUE,Brooklyn,11205,3019280049,3000000,BK-03,33,235,BK0301,40.692146,-73.955667,40.692141,-73.955978,,New Construction,No,Non Prevailing Wage,,,5,,5,,,6,4,,,,,,10,,10,32
74859,1720 LINCOLN PLACE APARTMENTS,11/15/2023,05/22/2024,1010806,1720,LINCOLN PLACE,Brooklyn,11233,,,BK-16,41,361,BK1601,40.669065,-73.918831,,,05/22/2024,New Construction,No,Non Prevailing Wage,,,,,11,,2,,3,6,,,,,11,,11,11
74489,1026 THIRD AVENUE,11/16/2023,,1010810,1026,3 AVENUE,Manhattan,10065,1013950039,1000000,MN-08,4,11402,MN0802,40.762668,-73.965786,40.762734,-73.966093,,New Construction,No,Non Prevailing Wage,,,6,,,,2,3,1,,,,,,6,,6,108
74856,236 BERRY STREET APARTMENTS,11/20/2023,,302492,123,GRAND STREET,Brooklyn,11249,3023790024,3000000,BK-01,34,555,BK0102,40.715227,-73.963076,40.715438,-73.962719,,New Construction,No,Non Prevailing Wage,,,,,15,,,15,,,,,,,15,,15,50
74857,3002 PERRY AVENUE,11/20/2023,06/26/2024,1010792,3002,PERRY AVENUE,Bronx,10458,2032810010,2129686,BX-07,11,415,BX0702,40.870821,-73.882865,40.870758,-73.882489,06/26/2024,New Construction,No,Non Prevailing Wage,,,,,23,,23,,,,,,,,23,,23,24
74858,712 EAST 216TH STREET,11/20/2023,,68346,712,EAST 216 STREET,Bronx,10467,2046630021,2057900,BX-12,12,390,BX1201,40.881211,-73.863257,40.880942,-73.863439,,New Construction,No,Non Prevailing Wage,,,,,29,,22,6,1,,,,,,29,,29,30
68774,931 CARROLL STREET,11/21/2023,,991159,931,CARROLL STREET,Brooklyn,11225,3011880058,3029709,BK-09,35,213,BK0901,40.668183,-73.959685,40.66843,-73.959537,,New Construction,No,Non Prevailing Wage,,22,21,11,,,,27,27,,,,,,54,,54,214
72808,300 EAST 50TH STREET,11/21/2023,,1010903,300,EAST 50 STREET,Manhattan,10022,1013420051,1000000,MN-06,4,98,MN0604,40.75472,-73.968172,40.75455,-73.968331,,New Construction,No,Non Prevailing Wage,,,9,,,,1,5,2,1,,,,,9,,9,194
74855,261 BEDFORD PARK BLVD APARTMENTS,11/21/2023,07/24/2024,1008155,261,BEDFORD PARK BOULEVARD,Bronx,10458,2032980009,2000000,BX-07,11,415,BX0702,40.870674,-73.886087,40.870852,-73.885826,07/24/2024,New Construction,No,Non Prevailing Wage,,,,,27,,12,15,,,,,,,27,,27,29
67995,WILLETS POINT PHASE I BLDG 1 & 2,11/22/2023,,1011127,126-43,39 AVENUE,Queens,11368,4018330130,4000000,QN-07,21,38301,QN0707,40.756613,-73.841394,40.756156,-73.842323,,New Construction,No,Non Prevailing Wage,114,60,104,255,,1,141,260,81,52,,,,,534,,534,534
67995,WILLETS POINT PHASE I BLDG 1 & 2,11/22/2023,,1011128,126-55,39 AVENUE,Queens,11368,4018330135,4000000,QN-07,21,38301,QN0707,40.756726,-73.841343,40.756727,-73.84204,,New Construction,No,Non Prevailing Wage,79,39,65,164,,,95,169,58,25,,,,,347,,347,347
74854,61 DELMONICA PLACE APARTMENTS,11/22/2023,07/03/2024,1011921,61,DELMONICO PLACE,Brooklyn,11206,3017320001,3428846,BK-03,36,257,BK0301,40.698411,-73.945234,40.698438,-73.94505,07/03/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,8
74853,3103 SEDGWICK AVE APARTMENTS,11/23/2023,12/18/2024,973914,3103,SEDGWICK AVENUE,Bronx,10463,2032540072,2000000,BX-08,14,277,BX0801,40.876766,-73.899398,40.876909,-73.899662,12/18/2024,New Construction,No,Non Prevailing Wage,,,,,13,,,,12,1,,,,,13,,13,42
74851,1716 EAST 54 STREET,11/27/2023,,270046,1716,EAST 54 STREET,Brooklyn,11234,3084930061,3239752,BK-18,46,682,BK1801,40.615785,-73.922653,40.615712,-73.922923,,New Construction,No,Non Prevailing Wage,,,,,4,,,,4,,,,,,4,,4,11
74852,654 MADISON STREET APARTMENTS,11/27/2023,05/31/2024,1010976,654,MADISON STREET,Brooklyn,11221,3016460011,3000000,BK-03,36,293,BK0302,40.686862,-73.931877,40.686615,-73.932072,05/31/2024,New Construction,No,Non Prevailing Wage,,,,,12,,2,4,6,,,,,,12,,12,38
73164,ST. MATTHEW & ST. TIMOTHY'S HDFC.HPO.FY23,11/29/2023,11/29/2023,35998,122,WEST 83 STREET,Manhattan,10024,1012130042,1032080,MN-07,6,169,MN0702,40.784897,-73.974473,40.784807,-73.974824,11/29/2023,Preservation,Yes,Non Prevailing Wage,,35,36,,,1,16,38,13,5,,,,,72,,72,72
74848,1166 FOX STREET_HPS,11/29/2023,08/20/2024,996231,1166,FOX STREET,Bronx,10459,2029740030,2000000,BX-03,17,125,BX0303,40.828723,-73.89383,40.828898,-73.893552,08/20/2024,New Construction,No,Non Prevailing Wage,,,,,58,,,58,,,,,,,58,,58,59
74850,4622 FORT HAMILTON PARKWAY,11/29/2023,,152196,1037,47 STREET,Brooklyn,11219,3056200037,3136876,BK-12,38,114,BK1201,40.639661,-73.996754,40.639584,-73.996357,,New Construction,No,Non Prevailing Wage,,,,,5,,,5,,,,,,,5,,5,16
74849,2-24 26TH AVE APARTMENTS,11/29/2023,09/26/2024,412315,2-24,26 AVENUE,Queens,11102,4009140022,4000000,QN-01,22,87,QN0102,40.776661,-73.9342,40.776241,-73.93411,09/26/2024,New Construction,No,Non Prevailing Wage,,,,,42,,3,29,10,,,,,,42,,42,137
74844,148-15 89 AVE,11/30/2023,10/08/2024,1010942,148-15,89 AVENUE,Queens,11435,4096930060,4310504,QN-12,27,238,QN1201,40.704238,-73.80728,40.704638,-73.807121,10/08/2024,New Construction,No,Non Prevailing Wage,,,,,21,,1,20,,,,,,,21,,21,69
74845,238 EAST 52ND STREET APARTMENTS,11/30/2023,,14156,234,EAST 52 STREET,Manhattan,10022,1013250036,1038480,MN-06,4,98,MN0604,40.756699,-73.968973,40.756304,-73.968619,,New Construction,No,Non Prevailing Wage,,,,,9,,,9,,,,,,,9,,9,9
74846,3633 KINGSBRIDGE AVENUE APARTMENTS,11/30/2023,,89762,3633,KINGSBRIDGE AVENUE,Bronx,10463,2057660882,2000000,BX-08,11,285,BX0802,40.884601,-73.901733,40.884727,-73.901947,,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,9
74847,491 EVERGREEN AVENUE,11/30/2023,06/20/2024,290786,491,EVERGREEN AVENUE,Brooklyn,11221,3033680007,3000000,BK-04,37,415,BK0402,40.690955,-73.916666,40.69115,-73.9165,06/20/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,1,2,,,,,,3,,3,10
74835,712 EAST 180TH STREET APARTMENTS,12/01/2023,,66256,712,EAST 180 STREET,Bronx,10457,2030950035,2012675,BX-06,15,371,BX0602,40.847895,-73.888371,40.847615,-73.888516,,New Construction,No,Non Prevailing Wage,,,,,12,,6,3,3,,,,,,12,,12,37
75013,753 CLASSON AVENUE,12/01/2023,,221772,753,CLASSON AVENUE,Brooklyn,11238,3011680006,3029254,BK-08,35,217,BK0802,40.674732,-73.96011,40.674513,-73.959771,,Preservation,No,Non Prevailing Wage,,,138,,,1,54,72,12,,,,,1,139,,139,139
74924,1665-1667 BROOKLYN AVE,12/05/2023,,1010537,1667,BROOKLYN AVENUE,Brooklyn,11210,3075640111,3000000,BK-17,45,784,BK1702,40.632617,-73.941811,40.632466,-73.941487,,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,9
74924,1665-1667 BROOKLYN AVE,12/05/2023,,1010538,1665,BROOKLYN AVENUE,Brooklyn,11210,3075640011,3000000,BK-17,45,784,BK1702,40.632653,-73.941815,40.632521,-73.941494,,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,9
74925,3854 BAILEY AVE,12/05/2023,08/01/2024,46592,3854,BAILEY AVENUE,Bronx,10463,2032630039,2092479,BX-08,11,279,BX0801,40.885227,-73.895968,40.88498,-73.895802,08/01/2024,New Construction,No,Non Prevailing Wage,,,,,14,,14,,,,,,,,14,,14,15
74926,5 STUYVESANT PLACE APARTMENTS,12/05/2023,,1011399,5,STUYVESANT PLACE,Staten Island,10301,,,SI-01,49,7,SI0101,40.645958,-74.078625,,,,New Construction,No,Non Prevailing Wage,,,,,23,,3,17,3,,,,,,23,,23,74
74922,2175 DAVIDSON AVENUE,12/06/2023,,1011398,2175,DAVIDSON AVENUE,Bronx,10453,2031950032,2000000,BX-05,14,251,BX0501,40.856771,-73.906051,40.856957,-73.906094,,New Construction,No,Non Prevailing Wage,,,,,6,,6,,,,,,,,6,,6,18
74923,950 OGDEN AVENUE APARTMENTS,12/06/2023,05/24/2024,1011336,950,OGDEN AVENUE,Bronx,10452,2025110055,2000000,BX-04,16,189,BX0402,40.831734,-73.930044,40.831657,-73.929792,05/24/2024,New Construction,No,Non Prevailing Wage,,,,,13,,2,3,7,1,,,,,13,,13,13
72421,52 4TH AVENUE_MIH72063,12/07/2023,,1002306,52,4 AVENUE,Brooklyn,11217,3001980036,3000000,BK-02,33,39,BK0202,40.683038,-73.979261,40.68312,-73.979484,,New Construction,No,Non Prevailing Wage,,8,8,,3,,,16,3,,,,,,19,,19,79
74254,VILLA HERMOSA.HUDMF.FY24,12/07/2023,12/07/2023,804646,22,EAST 108 STREET,Manhattan,10029,1016130006,1076337,MN-11,9,17401,MN1101,40.795201,-73.949264,40.79485,-73.949384,12/07/2023,Preservation,Yes,Non Prevailing Wage,189,53,20,5,4,1,,50,162,60,,,,,272,,272,272
74921,139 FROST ST,12/07/2023,08/30/2024,994162,137,FROST STREET,Brooklyn,11211,3027340035,3429170,BK-01,34,497,BK0104,40.717979,-73.945986,40.718176,-73.946098,08/30/2024,New Construction,No,Non Prevailing Wage,,,,,9,,2,2,5,,,,,,9,,9,28
73843,RED OAK.HUDMF.FY24,12/08/2023,12/08/2023,37598,149,WEST 106 STREET,Manhattan,10025,1018610010,1055957,MN-07,7,193,MN0703,40.800111,-73.964914,40.800281,-73.964199,12/08/2023,Preservation,Yes,Non Prevailing Wage,210,12,3,,4,1,26,203,1,,,,,,230,,230,230
74920,2754 CRESTON AVENUE,12/08/2023,,59296,2754,CRESTON AVENUE,Bronx,10468,2033150029,2129723,BX-07,14,40303,BX0702,40.869377,-73.89323,40.869511,-73.892782,,New Construction,No,Non Prevailing Wage,,,,,21,,21,,,,,,,,21,,21,22
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371814,198,SOUTH 1 STREET,Brooklyn,11211,3024070012,3062982,BK-01,34,523,BK0102,40.713063,-73.959419,40.712887,-73.959535,12/11/2023,Preservation,No,Non Prevailing Wage,12,1,2,,,,,4,6,5,,,,,15,,15,15
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371817,202,SOUTH 1 STREET,Brooklyn,11211,3024070014,3062983,BK-01,34,523,BK0102,40.713022,-73.9593,40.712843,-73.959412,12/11/2023,Preservation,No,Non Prevailing Wage,14,1,,,,,,4,6,5,,,,,15,,15,15
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371819,204,SOUTH 1 STREET,Brooklyn,11211,3024070015,3062984,BK-01,34,523,BK0102,40.713,-73.959243,40.712799,-73.95929,12/11/2023,Preservation,No,Non Prevailing Wage,8,3,1,1,,,1,1,,5,6,,,,13,,13,13
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371822,208,SOUTH 1 STREET,Brooklyn,11211,3024070017,3062985,BK-01,34,523,BK0102,40.712956,-73.959127,40.712753,-73.959167,12/11/2023,Preservation,No,Non Prevailing Wage,18,1,,,,,1,13,,5,,,,,19,,19,19
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371828,226,SOUTH 1 STREET,Brooklyn,11211,3024080007,3063001,BK-01,34,523,BK0102,40.712607,-73.958175,40.712566,-73.958453,12/11/2023,Preservation,No,Non Prevailing Wage,15,2,3,,,1,,,10,11,,,,,21,,21,21
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371830,228,SOUTH 1 STREET,Brooklyn,11211,3024080012,3063002,BK-01,34,523,BK0102,40.712582,-73.958107,40.712417,-73.958248,12/11/2023,Preservation,No,Non Prevailing Wage,17,2,,,,1,,,18,,2,,,,20,,20,20
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371831,234,SOUTH 1 STREET,Brooklyn,11211,3024080014,3063003,BK-01,34,523,BK0102,40.712511,-73.957905,40.712357,-73.958082,12/11/2023,Preservation,No,Non Prevailing Wage,18,6,,,,,,2,22,,,,,,24,,24,24
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371979,215,ROEBLING STREET,Brooklyn,11211,3024200005,3063142,BK-01,34,523,BK0102,40.711957,-73.959182,40.711926,-73.95898,12/11/2023,Preservation,No,Non Prevailing Wage,15,1,,1,,,1,5,6,5,,,,,17,,17,17
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371985,231,SOUTH 2 STREET,Brooklyn,11211,3024080040,3063012,BK-01,34,523,BK0102,40.711945,-73.958435,40.712121,-73.958284,12/11/2023,Preservation,No,Non Prevailing Wage,8,2,,,,,1,4,,5,,,,,10,,10,10
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371987,233,SOUTH 2 STREET,Brooklyn,11211,3024080038,3063011,BK-01,34,523,BK0102,40.711926,-73.958378,40.712082,-73.958183,12/11/2023,Preservation,No,Non Prevailing Wage,9,1,1,,,,,,2,9,,,,,11,,11,11
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,371990,237,SOUTH 2 STREET,Brooklyn,11211,3024080037,3063010,BK-01,34,523,BK0102,40.711885,-73.958266,40.712039,-73.95806,12/11/2023,Preservation,No,Non Prevailing Wage,12,2,2,,,,,10,2,4,,,,,16,,16,16
74282,SUMET I.HUDMF.FY24,12/11/2023,12/11/2023,372104,209,SOUTH 3 STREET,Brooklyn,11211,3024200043,3063161,BK-01,34,523,BK0102,40.711257,-73.959045,40.711504,-73.958926,12/11/2023,Preservation,No,Non Prevailing Wage,15,3,2,,,,,,18,,2,,,,20,,20,20
74916,1120 NELSON AVE APARTMENTS,12/11/2023,,99118,1120,NELSON AVENUE,Bronx,10452,2025130043,2000000,BX-04,16,199,BX0402,40.835665,-73.926752,40.835637,-73.926445,,New Construction,No,Non Prevailing Wage,,,,,14,,13,1,,,,,,,14,,14,15
74918,1309 FINDLAY APARTMENTS,12/11/2023,08/21/2024,1011197,1309,FINDLAY AVENUE,Bronx,10456,2027830072,2007212,BX-04,16,17702,BX0403,40.835352,-73.910844,40.835399,-73.911115,08/21/2024,New Construction,No,Non Prevailing Wage,,,,,24,,13,10,,,,1,,,24,,24,25
74919,1668 BERGEN STREET APARTMENTS_HPS,12/11/2023,12/27/2024,1011195,1668,BERGEN STREET,Brooklyn,11213,3013560010,3427364,BK-08,41,307,BK0802,40.674845,-73.927177,40.674587,-73.927257,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,6,,2,4,,,,,,,6,,6,10
74946,991 ST JOHNS PLACE,12/11/2023,,1011443,991,ST JOHNS PLACE,Brooklyn,11213,3012490138,3332427,BK-08,35,339,BK0802,40.671392,-73.945634,40.671726,-73.945382,,New Construction,No,Non Prevailing Wage,,,,,12,,3,3,4,2,,,,,12,,12,40
68222,BED STUY CENTRAL AND NORTH PHASE II,12/12/2023,,927562,890,MYRTLE AVENUE,Brooklyn,11206,3017550040,3000000,BK-03,36,25901,BK0301,40.695634,-73.946906,40.695428,-73.946671,,New Construction,No,Non Prevailing Wage,,,,10,,,,9,1,,,,,,,10,10,10
68222,BED STUY CENTRAL AND NORTH PHASE II,12/12/2023,,1005398,772,MYRTLE AVENUE,Brooklyn,11206,3017540016,3000000,BK-03,36,253,BK0301,40.695062,-73.951901,40.694865,-73.951562,,New Construction,No,Non Prevailing Wage,,,,10,,,,9,1,,,,,,,10,10,10
68222,BED STUY CENTRAL AND NORTH PHASE II,12/12/2023,,1005399,121,VERNON AVENUE,Brooklyn,11206,3017550056,3000000,BK-03,36,25901,BK0301,40.694846,-73.94731,40.695071,-73.947288,,New Construction,No,Non Prevailing Wage,,,,18,,,,3,15,,,,,,,18,18,18
68222,BED STUY CENTRAL AND NORTH PHASE II,12/12/2023,,1005400,187,CHAUNCEY STREET,Brooklyn,11233,3016870076,3000000,BK-03,36,381,BK0302,40.680631,-73.927521,40.680848,-73.92756,,New Construction,No,Non Prevailing Wage,,,,7,,,,6,1,,,,,,,7,7,7
74457,SUS. MARCUS GARVEY G,12/13/2023,,1010123,305,CHESTER STREET,Brooklyn,11212,3035600001,3000000,BK-16,41,924,BK1602,40.664368,-73.910337,40.664419,-73.910085,,New Construction,No,Non Prevailing Wage,55,,53,,,1,25,46,24,14,,,,,109,,109,109
72698,RISEBORO.144-02 135TH AVENUE.JFK HILTON,12/14/2023,,1009059,144-02,135 AVENUE,Queens,11436,4120990036,4000000,QN-12,28,792,QN1203,40.668035,-73.795035,40.667684,-73.795289,,New Construction,No,Non Prevailing Wage,192,125,,,,1,274,33,10,1,,,,,318,,318,318
74915,1531 NELSON AVE APARTMENTS,12/14/2023,,99211,1531,NELSON AVENUE,Bronx,10452,2028740106,2008778,BX-05,14,21301,BX0501,40.845451,-73.920116,40.845525,-73.920365,,New Construction,No,Non Prevailing Wage,,,,,12,,12,,,,,,,,12,,12,14
